,part,trialId,charId,l,b,r,t,char
0,2,19,176,575,307,590,406,u
0,2,19,177,590,307,612,406,n
0,2,19,178,612,307,635,406,e
0,2,19,179,635,307,657,406,r
0,2,19,180,657,307,680,406,l
0,2,19,181,680,307,695,406,y
0,2,19,182,695,307,710,406,k
0,2,19,183,710,307,725,406,k
0,2,19,184,725,307,740,406,e
0,2,19,185,740,307,755,406,l
0,2,19,186,755,307,770,406,i
0,2,19,187,770,307,785,406,g
0,2,19,188,785,307,807,406,e
0,2,19,189,807,307,830,406,h
0,2,19,190,830,307,845,406,v
0,2,19,191,845,307,860,406,i
0,2,19,192,860,307,882,406,s
0,2,19,193,882,307,912,406,I
0,2,19,194,912,307,935,406,e
0,2,19,195,935,307,957,406,r
0,2,19,196,957,307,980,406,g
0,2,19,197,980,307,995,406,æ
0,2,19,198,995,307,1010,406,l
0,2,19,199,1010,307,1025,406,d
0,2,19,200,1025,307,1040,406,f
0,2,19,201,1040,307,1055,406,r
0,2,19,202,1055,307,1077,406,i
0,2,19,203,1077,307,1100,406,o
0,2,19,204,1100,307,1122,406,g
0,2,19,205,1122,307,1145,406,s
0,2,19,206,1145,307,1160,406,l
0,2,19,207,1160,307,1175,406,a
0,2,19,208,1175,307,1190,406,n
0,2,19,209,1190,307,1205,406,k
0,2,19,210,1205,307,1227,406,e
0,2,19,211,1227,307,1250,406,o
0,2,19,212,1250,307,1272,406,g
0,2,19,213,1272,307,1295,406,h
0,2,19,214,1295,307,1310,406,a
0,2,19,215,1310,307,1332,406,r
0,2,19,216,1332,307,1355,406,g
0,2,19,217,1355,307,1370,406,o
0,2,19,218,1370,307,1385,406,d
0,2,19,219,1385,307,1407,406,e
0,2,19,220,1407,307,1430,406,j
0,2,19,221,1430,307,1445,406,o
0,2,19,222,1445,307,1460,406,b
0,2,19,223,1460,307,1475,406,s
0,2,19,224,1475,307,1497,406,.
0,2,19,225,1497,307,1520,406,O
0,2,19,226,1520,307,1542,406,g
0,2,19,227,1542,307,1572,406,I
0,2,19,228,1572,307,1595,406,t
0,2,19,229,1595,307,1610,406,a
0,2,19,230,1610,307,1625,406,g
0,2,19,231,1625,307,1640,406,e
0,2,19,232,1640,307,1665,406,r
0,2,19,233,190,406,215,505,k
0,2,19,234,215,406,230,505,o
0,2,19,235,230,406,245,505,n
0,2,19,236,245,406,260,505,s
0,2,19,237,260,406,275,505,e
0,2,19,238,275,406,290,505,k
0,2,19,239,290,406,305,505,v
0,2,19,240,305,406,320,505,e
0,2,19,241,320,406,335,505,n
0,2,19,242,335,406,350,505,s
0,2,19,243,350,406,365,505,e
0,2,19,244,365,406,380,505,r
0,2,19,245,380,406,395,505,n
0,2,19,246,395,406,417,505,e
0,2,19,247,417,406,440,505,h
0,2,19,248,440,406,455,505,v
0,2,19,249,455,406,470,505,e
0,2,19,250,470,406,492,505,r
0,2,19,251,492,406,515,505,d
0,2,19,252,515,406,530,505,a
0,2,19,253,530,406,552,505,g
0,2,19,254,552,406,582,505,i
0,2,19,255,582,406,605,505,f
0,2,19,256,605,406,620,505,o
0,2,19,257,620,406,635,505,r
0,2,19,258,635,406,657,505,m
0,2,19,259,657,406,680,505,a
0,2,19,260,680,406,702,505,f
0,2,19,261,702,406,725,505,s
0,2,19,262,725,406,740,505,o
0,2,19,263,740,406,755,505,r
0,2,19,264,755,406,770,505,g
0,2,19,265,770,406,792,505,","
0,2,19,266,792,406,815,505,u
0,2,19,267,815,406,830,505,l
0,2,19,268,830,406,845,505,y
0,2,19,269,845,406,860,505,k
0,2,19,270,860,406,875,505,k
0,2,19,271,875,406,897,505,e
0,2,19,272,897,406,920,505,o
0,2,19,273,920,406,942,505,g
0,2,19,274,942,406,965,505,o
0,2,19,275,965,406,980,505,n
0,2,19,276,980,406,995,505,d
0,2,19,277,995,406,1017,505,t
0,2,19,278,1017,406,1047,505,i
0,2,19,279,1047,406,1070,505,m
0,2,19,280,1070,406,1085,505,a
0,2,19,281,1085,406,1100,505,v
0,2,19,282,1100,406,1115,505,e
0,2,19,283,1115,406,1130,505,n
0,2,19,284,1130,406,1152,505,.
0,2,19,285,1152,406,1175,505,J
0,2,19,286,1175,406,1190,505,e
0,2,19,287,1190,406,1212,505,g
0,2,19,288,1212,406,1235,505,k
0,2,19,289,1235,406,1250,505,u
0,2,19,290,1250,406,1265,505,n
0,2,19,291,1265,406,1280,505,n
0,2,19,292,1280,406,1302,505,e
0,2,19,293,1302,406,1325,505,h
0,2,19,294,1325,406,1340,505,a
0,2,19,295,1340,406,1355,505,v
0,2,19,296,1355,406,1377,505,e
0,2,19,297,1377,406,1400,505,f
0,2,19,298,1400,406,1415,505,å
0,2,19,299,1415,406,1430,505,e
0,2,19,300,1430,406,1452,505,t
0,2,19,301,1452,406,1475,505,p
0,2,19,302,1475,406,1490,505,i
0,2,19,303,1490,406,1505,505,g
0,2,19,304,1505,406,1520,505,e
0,2,19,305,1520,406,1535,505,n
0,2,19,306,1535,406,1557,505,","
0,2,19,307,1557,406,1580,505,h
0,2,19,308,1580,406,1595,505,v
0,2,19,309,1595,406,1610,505,i
0,2,19,310,1610,406,1632,505,s
0,2,19,311,1632,406,1655,505,j
0,2,19,312,1655,406,1670,505,e
0,2,19,313,1670,406,1695,505,g
0,2,19,314,190,505,215,604,v
0,2,19,315,215,505,230,604,a
0,2,19,316,230,505,252,604,r
0,2,19,317,252,505,275,604,l
0,2,19,318,275,505,290,604,æ
0,2,19,319,290,505,305,604,g
0,2,19,320,305,505,320,604,e
0,2,19,321,320,505,342,604,.
0,2,19,322,342,505,365,604,M
0,2,19,323,365,505,380,604,e
0,2,19,324,380,505,402,604,n
0,2,19,325,402,505,425,604,d
0,2,19,326,425,505,440,604,e
0,2,19,327,440,505,462,604,t
0,2,19,328,462,505,485,604,e
0,2,19,329,485,505,507,604,r
0,2,19,330,507,505,530,604,j
0,2,19,331,530,505,545,604,e
0,2,19,332,545,505,567,604,g
0,2,19,333,567,505,590,604,i
0,2,19,334,590,505,605,604,k
0,2,19,335,605,505,620,604,k
0,2,19,336,620,505,635,604,e
0,2,19,337,635,505,657,604,.
0,2,19,338,657,505,680,604,J
0,2,19,339,680,505,695,604,e
0,2,19,340,695,505,717,604,g
0,2,19,341,717,505,740,604,k
0,2,19,342,740,505,755,604,u
0,2,19,343,755,505,770,604,n
0,2,19,344,770,505,785,604,n
0,2,19,345,785,505,807,604,e
0,2,19,346,807,505,830,604,m
0,2,19,347,830,505,845,604,å
0,2,19,348,845,505,860,604,s
0,2,19,349,860,505,875,604,k
0,2,19,350,875,505,897,604,e
0,2,19,351,897,505,920,604,h
0,2,19,352,920,505,935,604,a
0,2,19,353,935,505,950,604,v
0,2,19,354,950,505,972,604,e
0,2,19,355,972,505,995,604,f
0,2,19,356,995,505,1010,604,å
0,2,19,357,1010,505,1025,604,e
0,2,19,358,1025,505,1047,604,t
0,2,19,359,1047,505,1070,604,h
0,2,19,360,1070,505,1085,604,e
0,2,19,361,1085,505,1100,604,n
0,2,19,362,1100,505,1115,604,d
0,2,19,363,1115,505,1137,604,e
0,2,19,364,1137,505,1160,604,a
0,2,19,365,1160,505,1175,604,l
0,2,19,366,1175,505,1190,604,l
0,2,19,367,1190,505,1205,604,i
0,2,19,368,1205,505,1220,604,g
0,2,19,369,1220,505,1235,604,e
0,2,19,370,1235,505,1250,604,v
0,2,19,371,1250,505,1265,604,e
0,2,19,372,1265,505,1280,604,l
0,2,19,373,1280,505,1302,604,","
0,2,19,374,1302,505,1325,604,h
0,2,19,375,1325,505,1340,604,v
0,2,19,376,1340,505,1355,604,i
0,2,19,377,1355,505,1377,604,s
0,2,19,378,1377,505,1400,604,j
0,2,19,379,1400,505,1415,604,e
0,2,19,380,1415,505,1437,604,g
0,2,19,381,1437,505,1460,604,h
0,2,19,382,1460,505,1475,604,a
0,2,19,383,1475,505,1490,604,v
0,2,19,384,1490,505,1505,604,d
0,2,19,385,1505,505,1527,604,e
0,2,19,386,1527,505,1550,604,v
0,2,19,387,1550,505,1565,604,æ
0,2,19,388,1565,505,1580,604,r
0,2,19,389,1580,505,1595,604,e
0,2,19,390,1595,505,1617,604,t
0,2,19,391,1617,505,1640,604,æ
0,2,19,392,1640,505,1655,604,r
0,2,19,393,1655,505,1670,604,l
0,2,19,394,1670,505,1685,604,i
0,2,19,395,1685,505,1710,604,g
0,2,19,396,190,604,215,703,o
0,2,19,397,215,604,237,703,g
0,2,19,398,237,604,260,703,s
0,2,19,399,260,604,275,703,a
0,2,19,400,275,604,290,703,g
0,2,19,401,290,604,312,703,t
0,2,19,402,312,604,335,703,a
0,2,19,403,335,604,357,703,t
0,2,19,404,357,604,380,703,j
0,2,19,405,380,604,395,703,e
0,2,19,406,395,604,417,703,g
0,2,19,407,417,604,440,703,i
0,2,19,408,440,604,455,703,k
0,2,19,409,455,604,470,703,k
0,2,19,410,470,604,492,703,e
0,2,19,411,492,604,515,703,h
0,2,19,412,515,604,530,703,a
0,2,19,413,530,604,545,703,v
0,2,19,414,545,604,560,703,d
0,2,19,415,560,604,582,703,e
0,2,19,416,582,604,605,703,n
0,2,19,417,605,604,620,703,o
0,2,19,418,620,604,635,703,g
0,2,19,419,635,604,650,703,e
0,2,19,420,650,604,672,703,t
0,2,19,421,672,604,695,703,j
0,2,19,422,695,604,710,703,o
0,2,19,423,710,604,725,703,b
0,2,19,424,725,604,747,703,.
0,2,19,425,747,604,770,703,V
0,2,19,426,770,604,792,703,i
0,2,19,427,792,604,815,703,k
0,2,19,428,815,604,830,703,u
0,2,19,429,830,604,845,703,n
0,2,19,430,845,604,860,703,n
0,2,19,431,860,604,882,703,e
0,2,19,432,882,604,905,703,m
0,2,19,433,905,604,920,703,å
0,2,19,434,920,604,935,703,s
0,2,19,435,935,604,950,703,k
0,2,19,436,950,604,972,703,e
0,2,19,437,972,604,995,703,a
0,2,19,438,995,604,1010,703,l
0,2,19,439,1010,604,1025,703,l
0,2,19,440,1025,604,1047,703,e
0,2,19,441,1047,604,1070,703,s
0,2,19,442,1070,604,1085,703,a
0,2,19,443,1085,604,1100,703,m
0,2,19,444,1100,604,1115,703,m
0,2,19,445,1115,604,1130,703,e
0,2,19,446,1130,604,1152,703,n
0,2,19,447,1152,604,1175,703,v
0,2,19,448,1175,604,1190,703,æ
0,2,19,449,1190,604,1205,703,r
0,2,19,450,1205,604,1227,703,e
0,2,19,451,1227,604,1250,703,l
0,2,19,452,1250,604,1265,703,y
0,2,19,453,1265,604,1280,703,k
0,2,19,454,1280,604,1295,703,k
0,2,19,455,1295,604,1310,703,e
0,2,19,456,1310,604,1325,703,l
0,2,19,457,1325,604,1340,703,i
0,2,19,458,1340,604,1355,703,g
0,2,19,459,1355,604,1370,703,e
0,2,19,460,1370,604,1392,703,","
0,2,19,461,1392,604,1415,703,h
0,2,19,462,1415,604,1430,703,v
0,2,19,463,1430,604,1445,703,i
0,2,19,464,1445,604,1467,703,s
0,2,19,465,1467,604,1490,703,v
0,2,19,466,1490,604,1512,703,i
0,2,19,467,1512,604,1535,703,v
0,2,19,468,1535,604,1550,703,a
0,2,19,469,1550,604,1572,703,r
0,2,19,470,1572,604,1595,703,r
0,2,19,471,1595,604,1610,703,i
0,2,19,472,1610,604,1625,703,g
0,2,19,473,1625,604,1647,703,e
0,2,19,474,1647,604,1670,703,o
0,2,19,475,1670,604,1695,703,g
0,2,19,476,190,703,215,775,g
0,2,19,477,215,703,230,775,æ
0,2,19,478,230,703,245,775,l
0,2,19,479,245,703,260,775,d
0,2,19,480,260,703,275,775,f
0,2,19,481,275,703,290,775,r
0,2,19,482,290,703,305,775,i
0,2,19,483,305,703,327,775,.
0,2,19,484,327,703,350,775,M
0,2,19,485,350,703,365,775,e
0,2,19,486,365,703,387,775,n
0,2,19,487,387,703,410,775,d
0,2,19,488,410,703,425,775,e
0,2,19,489,425,703,447,775,t
0,2,19,490,447,703,470,775,e
0,2,19,491,470,703,492,775,r
0,2,19,492,492,703,515,775,v
0,2,19,493,515,703,537,775,i
0,2,19,494,537,703,560,775,i
0,2,19,495,560,703,575,775,k
0,2,19,496,575,703,590,775,k
0,2,19,497,590,703,605,775,e
0,2,19,498,605,703,630,775,.
0,2,102,1,190,137,215,208,H
0,2,102,2,215,137,230,208,e
0,2,102,3,230,137,252,208,r
0,2,102,4,252,137,275,208,t
0,2,102,5,275,137,290,208,i
0,2,102,6,290,137,312,208,l
0,2,102,7,312,137,335,208,s
0,2,102,8,335,137,350,208,l
0,2,102,9,350,137,365,208,u
0,2,102,10,365,137,387,208,t
0,2,102,11,387,137,410,208,v
0,2,102,12,410,137,425,208,i
0,2,102,13,425,137,447,208,l
0,2,102,14,447,137,470,208,j
0,2,102,15,470,137,485,208,e
0,2,102,16,485,137,507,208,g
0,2,102,17,507,137,530,208,g
0,2,102,18,530,137,545,208,e
0,2,102,19,545,137,560,208,r
0,2,102,20,560,137,575,208,n
0,2,102,21,575,137,597,208,e
0,2,102,22,597,137,620,208,r
0,2,102,23,620,137,635,208,u
0,2,102,24,635,137,650,208,n
0,2,102,25,650,137,665,208,d
0,2,102,26,665,137,687,208,e
0,2,102,27,687,137,710,208,t
0,2,102,28,710,137,732,208,o
0,2,102,29,732,137,755,208,m
0,2,102,30,755,137,770,208,e
0,2,102,31,770,137,785,208,g
0,2,102,32,785,137,800,208,e
0,2,102,33,800,137,822,208,t
0,2,102,34,822,137,845,208,v
0,2,102,35,845,137,860,208,i
0,2,102,36,860,137,875,208,g
0,2,102,37,875,137,890,208,t
0,2,102,38,890,137,905,208,i
0,2,102,39,905,137,920,208,g
0,2,102,40,920,137,942,208,e
0,2,102,41,942,137,965,208,e
0,2,102,42,965,137,980,208,m
0,2,102,43,980,137,995,208,n
0,2,102,44,995,137,1010,208,e
0,2,102,45,1010,137,1025,208,r
0,2,102,46,1025,137,1047,208,:
0,2,102,47,1047,137,1070,208,s
0,2,102,48,1070,137,1085,208,a
0,2,102,49,1085,137,1100,208,m
0,2,102,50,1100,137,1115,208,m
0,2,102,51,1115,137,1130,208,e
0,2,102,52,1130,137,1145,208,n
0,2,102,53,1145,137,1160,208,h
0,2,102,54,1160,137,1175,208,æ
0,2,102,55,1175,137,1190,208,n
0,2,102,56,1190,137,1205,208,g
0,2,102,57,1205,137,1220,208,e
0,2,102,58,1220,137,1242,208,n
0,2,102,59,1242,137,1265,208,m
0,2,102,60,1265,137,1280,208,e
0,2,102,61,1280,137,1295,208,l
0,2,102,62,1295,137,1310,208,l
0,2,102,63,1310,137,1325,208,e
0,2,102,64,1325,137,1347,208,m
0,2,102,65,1347,137,1370,208,a
0,2,102,66,1370,137,1385,208,f
0,2,102,67,1385,137,1400,208,f
0,2,102,68,1400,137,1415,208,a
0,2,102,69,1415,137,1430,208,l
0,2,102,70,1430,137,1452,208,d
0,2,102,71,1452,137,1475,208,o
0,2,102,72,1475,137,1497,208,g
0,2,102,73,1497,137,1520,208,m
0,2,102,74,1520,137,1535,208,i
0,2,102,75,1535,137,1550,208,l
0,2,102,76,1550,137,1565,208,j
0,2,102,77,1565,137,1580,208,ø
0,2,102,78,1580,137,1602,208,","
0,2,102,79,1602,137,1625,208,o
0,2,102,80,1625,137,1650,208,g
0,2,102,81,190,208,215,307,a
0,2,102,82,215,208,230,307,f
0,2,102,83,230,208,245,307,f
0,2,102,84,245,208,260,307,a
0,2,102,85,260,208,275,307,l
0,2,102,86,275,208,297,307,d
0,2,102,87,297,208,320,307,o
0,2,102,88,320,208,342,307,g
0,2,102,89,342,208,365,307,s
0,2,102,90,365,208,380,307,u
0,2,102,91,380,208,395,307,n
0,2,102,92,395,208,410,307,d
0,2,102,93,410,208,425,307,h
0,2,102,94,425,208,440,307,e
0,2,102,95,440,208,455,307,d
0,2,102,96,455,208,477,307,.
0,2,102,97,477,208,507,307,I
0,2,102,98,507,208,530,307,D
0,2,102,99,530,208,545,307,a
0,2,102,100,545,208,560,307,n
0,2,102,101,560,208,575,307,m
0,2,102,102,575,208,590,307,a
0,2,102,103,590,208,605,307,r
0,2,102,104,605,208,627,307,k
0,2,102,105,627,208,650,307,g
0,2,102,106,650,208,665,307,e
0,2,102,107,665,208,680,307,n
0,2,102,108,680,208,695,307,a
0,2,102,109,695,208,710,307,n
0,2,102,110,710,208,725,307,v
0,2,102,111,725,208,740,307,e
0,2,102,112,740,208,755,307,n
0,2,102,113,755,208,770,307,d
0,2,102,114,770,208,785,307,e
0,2,102,115,785,208,807,307,r
0,2,102,116,807,208,830,307,v
0,2,102,117,830,208,852,307,i
0,2,102,118,852,208,875,307,d
0,2,102,119,875,208,890,307,e
0,2,102,120,890,208,912,307,t
0,2,102,121,912,208,935,307,m
0,2,102,122,935,208,950,307,e
0,2,102,123,950,208,965,307,s
0,2,102,124,965,208,980,307,t
0,2,102,125,980,208,1002,307,e
0,2,102,126,1002,208,1025,307,b
0,2,102,127,1025,208,1040,307,y
0,2,102,128,1040,208,1055,307,g
0,2,102,129,1055,208,1070,307,g
0,2,102,130,1070,208,1085,307,e
0,2,102,131,1085,208,1107,307,-
0,2,102,132,1107,208,1130,307,o
0,2,102,133,1130,208,1152,307,g
0,2,102,134,1152,208,1175,307,a
0,2,102,135,1175,208,1190,307,n
0,2,102,136,1190,208,1205,307,l
0,2,102,137,1205,208,1220,307,æ
0,2,102,138,1220,208,1235,307,g
0,2,102,139,1235,208,1250,307,s
0,2,102,140,1250,208,1265,307,a
0,2,102,141,1265,208,1280,307,f
0,2,102,142,1280,208,1295,307,f
0,2,102,143,1295,208,1310,307,a
0,2,102,144,1310,208,1325,307,l
0,2,102,145,1325,208,1340,307,d
0,2,102,146,1340,208,1362,307,.
0,2,102,147,1362,208,1385,307,M
0,2,102,148,1385,208,1400,307,e
0,2,102,149,1400,208,1422,307,n
0,2,102,150,1422,208,1445,307,d
0,2,102,151,1445,208,1460,307,e
0,2,102,152,1460,208,1482,307,r
0,2,102,153,1482,208,1505,307,e
0,2,102,154,1505,208,1527,307,r
0,2,102,155,1527,208,1550,307,t
0,2,102,156,1550,208,1572,307,o
0,2,102,157,1572,208,1595,307,s
0,2,102,158,1595,208,1610,307,t
0,2,102,159,1610,208,1625,307,o
0,2,102,160,1625,208,1640,307,r
0,2,102,161,1640,208,1665,307,e
0,2,102,162,190,307,215,406,u
0,2,102,163,215,307,230,406,d
0,2,102,164,230,307,245,406,f
0,2,102,165,245,307,260,406,o
0,2,102,166,260,307,275,406,r
0,2,102,167,275,307,290,406,d
0,2,102,168,290,307,305,406,r
0,2,102,169,305,307,320,406,i
0,2,102,170,320,307,335,406,n
0,2,102,171,335,307,350,406,g
0,2,102,172,350,307,365,406,e
0,2,102,173,365,307,380,406,r
0,2,102,174,380,307,402,406,","
0,2,102,175,402,307,425,406,s
0,2,102,176,425,307,440,406,o
0,2,102,177,440,307,462,406,m
0,2,102,178,462,307,485,406,e
0,2,102,179,485,307,507,406,r
0,2,102,180,507,307,530,406,v
0,2,102,181,530,307,545,406,i
0,2,102,182,545,307,560,406,g
0,2,102,183,560,307,575,406,t
0,2,102,184,575,307,590,406,i
0,2,102,185,590,307,605,406,g
0,2,102,186,605,307,627,406,e
0,2,102,187,627,307,650,406,a
0,2,102,188,650,307,672,406,t
0,2,102,189,672,307,695,406,g
0,2,102,190,695,307,710,406,r
0,2,102,191,710,307,725,406,i
0,2,102,192,725,307,740,406,b
0,2,102,193,740,307,755,406,e
0,2,102,194,755,307,777,406,:
0,2,102,195,777,307,800,406,V
0,2,102,196,800,307,822,406,i
0,2,102,197,822,307,845,406,s
0,2,102,198,845,307,860,406,k
0,2,102,199,860,307,875,406,a
0,2,102,200,875,307,897,406,l
0,2,102,201,897,307,920,406,g
0,2,102,202,920,307,935,406,ø
0,2,102,203,935,307,950,406,r
0,2,102,204,950,307,972,406,e
0,2,102,205,972,307,995,406,m
0,2,102,206,995,307,1010,406,e
0,2,102,207,1010,307,1025,406,r
0,2,102,208,1025,307,1047,406,e
0,2,102,209,1047,307,1070,406,f
0,2,102,210,1070,307,1085,406,o
0,2,102,211,1085,307,1107,406,r
0,2,102,212,1107,307,1130,406,a
0,2,102,213,1130,307,1152,406,t
0,2,102,214,1152,307,1175,406,u
0,2,102,215,1175,307,1190,406,n
0,2,102,216,1190,307,1205,406,d
0,2,102,217,1205,307,1220,406,g
0,2,102,218,1220,307,1242,406,å
0,2,102,219,1242,307,1265,406,f
0,2,102,220,1265,307,1280,406,a
0,2,102,221,1280,307,1295,406,r
0,2,102,222,1295,307,1310,406,l
0,2,102,223,1310,307,1325,406,i
0,2,102,224,1325,307,1340,406,g
0,2,102,225,1340,307,1362,406,e
0,2,102,226,1362,307,1385,406,s
0,2,102,227,1385,307,1400,406,t
0,2,102,228,1400,307,1415,406,o
0,2,102,229,1415,307,1430,406,f
0,2,102,230,1430,307,1445,406,f
0,2,102,231,1445,307,1460,406,e
0,2,102,232,1460,307,1482,406,r
0,2,102,233,1482,307,1505,406,s
0,2,102,234,1505,307,1520,406,o
0,2,102,235,1520,307,1542,406,m
0,2,102,236,1542,307,1565,406,P
0,2,102,237,1565,307,1580,406,C
0,2,102,238,1580,307,1602,406,B
0,2,102,239,1602,307,1632,406,i
0,2,102,240,1632,307,1655,406,d
0,2,102,241,1655,307,1670,406,e
0,2,102,242,1670,307,1695,406,t
0,2,102,243,190,406,215,505,a
0,2,102,244,215,406,230,505,f
0,2,102,245,230,406,245,505,f
0,2,102,246,245,406,260,505,a
0,2,102,247,260,406,275,505,l
0,2,102,248,275,406,290,505,d
0,2,102,249,290,406,312,505,","
0,2,102,250,312,406,335,505,d
0,2,102,251,335,406,350,505,e
0,2,102,252,350,406,372,505,r
0,2,102,253,372,406,395,505,g
0,2,102,254,395,406,410,505,e
0,2,102,255,410,406,425,505,n
0,2,102,256,425,406,440,505,a
0,2,102,257,440,406,455,505,n
0,2,102,258,455,406,470,505,v
0,2,102,259,470,406,485,505,e
0,2,102,260,485,406,500,505,n
0,2,102,261,500,406,515,505,d
0,2,102,262,515,406,530,505,e
0,2,102,263,530,406,545,505,s
0,2,102,264,545,406,567,505,.
0,2,102,265,567,406,590,505,D
0,2,102,266,590,406,605,505,e
0,2,102,267,605,406,627,505,t
0,2,102,268,627,406,650,505,d
0,2,102,269,650,406,665,505,r
0,2,102,270,665,406,680,505,e
0,2,102,271,680,406,695,505,j
0,2,102,272,695,406,710,505,e
0,2,102,273,710,406,732,505,r
0,2,102,274,732,406,755,505,s
0,2,102,275,755,406,770,505,i
0,2,102,276,770,406,792,505,g
0,2,102,277,792,406,815,505,b
0,2,102,278,815,406,830,505,å
0,2,102,279,830,406,845,505,d
0,2,102,280,845,406,867,505,e
0,2,102,281,867,406,890,505,o
0,2,102,282,890,406,912,505,m
0,2,102,283,912,406,935,505,m
0,2,102,284,935,406,950,505,i
0,2,102,285,950,406,965,505,l
0,2,102,286,965,406,980,505,j
0,2,102,287,980,406,1002,505,ø
0,2,102,288,1002,406,1025,505,o
0,2,102,289,1025,406,1047,505,g
0,2,102,290,1047,406,1070,505,s
0,2,102,291,1070,406,1085,505,u
0,2,102,292,1085,406,1100,505,n
0,2,102,293,1100,406,1115,505,d
0,2,102,294,1115,406,1130,505,h
0,2,102,295,1130,406,1145,505,e
0,2,102,296,1145,406,1160,505,d
0,2,102,297,1160,406,1182,505,.
0,2,102,298,1182,406,1205,505,V
0,2,102,299,1205,406,1227,505,i
0,2,102,300,1227,406,1250,505,s
0,2,102,301,1250,406,1265,505,k
0,2,102,302,1265,406,1280,505,a
0,2,102,303,1280,406,1302,505,l
0,2,102,304,1302,406,1325,505,v
0,2,102,305,1325,406,1340,505,æ
0,2,102,306,1340,406,1355,505,r
0,2,102,307,1355,406,1377,505,e
0,2,102,308,1377,406,1400,505,b
0,2,102,309,1400,406,1415,505,e
0,2,102,310,1415,406,1430,505,d
0,2,102,311,1430,406,1445,505,r
0,2,102,312,1445,406,1467,505,e
0,2,102,313,1467,406,1490,505,t
0,2,102,314,1490,406,1505,505,i
0,2,102,315,1505,406,1527,505,l
0,2,102,316,1527,406,1550,505,a
0,2,102,317,1550,406,1572,505,t
0,2,102,318,1572,406,1595,505,s
0,2,102,319,1595,406,1610,505,ø
0,2,102,320,1610,406,1625,505,r
0,2,102,321,1625,406,1640,505,g
0,2,102,322,1640,406,1665,505,e
0,2,102,323,190,505,215,604,f
0,2,102,324,215,505,230,604,o
0,2,102,325,230,505,245,604,r
0,2,102,326,245,505,267,604,","
0,2,102,327,267,505,290,604,a
0,2,102,328,290,505,312,604,t
0,2,102,329,312,505,335,604,p
0,2,102,330,335,505,350,604,r
0,2,102,331,350,505,365,604,o
0,2,102,332,365,505,380,604,d
0,2,102,333,380,505,395,604,u
0,2,102,334,395,505,410,604,k
0,2,102,335,410,505,425,604,t
0,2,102,336,425,505,440,604,e
0,2,102,337,440,505,455,604,r
0,2,102,338,455,505,477,604,","
0,2,102,339,477,505,500,604,s
0,2,102,340,500,505,515,604,o
0,2,102,341,515,505,537,604,m
0,2,102,342,537,505,560,604,g
0,2,102,343,560,505,575,604,e
0,2,102,344,575,505,590,604,n
0,2,102,345,590,505,605,604,a
0,2,102,346,605,505,620,604,n
0,2,102,347,620,505,635,604,v
0,2,102,348,635,505,650,604,e
0,2,102,349,650,505,665,604,n
0,2,102,350,665,505,680,604,d
0,2,102,351,680,505,695,604,e
0,2,102,352,695,505,710,604,s
0,2,102,353,710,505,732,604,","
0,2,102,354,732,505,755,604,h
0,2,102,355,755,505,770,604,a
0,2,102,356,770,505,792,604,r
0,2,102,357,792,505,815,604,s
0,2,102,358,815,505,837,604,å
0,2,102,359,837,505,860,604,h
0,2,102,360,860,505,875,604,ø
0,2,102,361,875,505,897,604,j
0,2,102,362,897,505,920,604,e
0,2,102,363,920,505,942,604,n
0,2,102,364,942,505,965,604,k
0,2,102,365,965,505,980,604,v
0,2,102,366,980,505,995,604,a
0,2,102,367,995,505,1010,604,l
0,2,102,368,1010,505,1025,604,i
0,2,102,369,1025,505,1040,604,t
0,2,102,370,1040,505,1055,604,e
0,2,102,371,1055,505,1070,604,t
0,2,102,372,1070,505,1092,604,","
0,2,102,373,1092,505,1115,604,a
0,2,102,374,1115,505,1137,604,t
0,2,102,375,1137,505,1160,604,b
0,2,102,376,1160,505,1175,604,y
0,2,102,377,1175,505,1190,604,g
0,2,102,378,1190,505,1205,604,h
0,2,102,379,1205,505,1220,604,e
0,2,102,380,1220,505,1235,604,r
0,2,102,381,1235,505,1250,604,r
0,2,102,382,1250,505,1265,604,e
0,2,102,383,1265,505,1280,604,r
0,2,102,384,1280,505,1295,604,n
0,2,102,385,1295,505,1317,604,e
0,2,102,386,1317,505,1340,604,e
0,2,102,387,1340,505,1355,604,f
0,2,102,388,1355,505,1370,604,t
0,2,102,389,1370,505,1385,604,e
0,2,102,390,1385,505,1400,604,r
0,2,102,391,1400,505,1415,604,s
0,2,102,392,1415,505,1430,604,p
0,2,102,393,1430,505,1445,604,ø
0,2,102,394,1445,505,1460,604,r
0,2,102,395,1460,505,1475,604,g
0,2,102,396,1475,505,1490,604,e
0,2,102,397,1490,505,1512,604,r
0,2,102,398,1512,505,1535,604,d
0,2,102,399,1535,505,1550,604,e
0,2,102,400,1550,505,1565,604,m
0,2,102,401,1565,505,1587,604,.
0,2,102,402,1587,505,1610,604,V
0,2,102,403,1610,505,1632,604,i
0,2,102,404,1632,505,1655,604,s
0,2,102,405,1655,505,1670,604,k
0,2,102,406,1670,505,1685,604,a
0,2,102,407,1685,505,1710,604,l
0,2,102,408,190,604,215,676,m
0,2,102,409,215,604,230,676,e
0,2,102,410,230,604,252,676,d
0,2,102,411,252,604,275,676,a
0,2,102,412,275,604,290,676,n
0,2,102,413,290,604,305,676,d
0,2,102,414,305,604,320,676,r
0,2,102,415,320,604,342,676,e
